state,state_abbreviation,county,fips,party,candidate,MAX(votes),fraction_votes,county_state
"South Carolina",SC,Spartanburg,45083,Republican,"Donald Trump",15249,0.327,"Spartanburg_South Carolina"
"South Carolina",SC,Williamsburg,45089,Republican,"Donald Trump",1186,0.433,"Williamsburg_South Carolina"
"South Carolina",SC,York,45091,Republican,"Donald Trump",12031,0.317,"York_South Carolina"
Tennessee,TN,Bledsoe,47007,Republican,"Donald Trump",1009,0.492,Bledsoe_Tennessee
Tennessee,TN,Blount,47009,Republican,"Donald Trump",8009,0.377,Blount_Tennessee
Tennessee,TN,Bradley,47011,Republican,"Donald Trump",6103,0.366,Bradley_Tennessee
Tennessee,TN,Cannon,47015,Republican,"Donald Trump",1244,0.53,Cannon_Tennessee
Tennessee,TN,Carter,47019,Republican,"Donald Trump",4266,0.444,Carter_Tennessee
Tennessee,TN,Cheatham,47021,Republican,"Donald Trump",2530,0.443,Cheatham_Tennessee
Tennessee,TN,Claiborne,47025,Republican,"Donald Trump",2022,0.538,Claiborne_Tennessee
Tennessee,TN,Cocke,47029,Republican,"Donald Trump",3200,0.531,Cocke_Tennessee
Tennessee,TN,Crockett,47033,Republican,"Donald Trump",995,0.475,Crockett_Tennessee
Tennessee,TN,Davidson,47037,Republican,"Donald Trump",17082,0.31,Davidson_Tennessee
Tennessee,TN,Dickson,47043,Republican,"Donald Trump",2730,0.438,Dickson_Tennessee
Tennessee,TN,Dyer,47045,Republican,"Donald Trump",2400,0.472,Dyer_Tennessee
Tennessee,TN,Fentress,47049,Republican,"Donald Trump",1418,0.486,Fentress_Tennessee
Tennessee,TN,Gibson,47053,Republican,"Donald Trump",2878,0.417,Gibson_Tennessee
Tennessee,TN,Giles,47055,Republican,"Donald Trump",1910,0.506,Giles_Tennessee
Tennessee,TN,Grainger,47057,Republican,"Donald Trump",1767,0.504,Grainger_Tennessee
Tennessee,TN,Hamblen,47063,Republican,"Donald Trump",4690,0.444,Hamblen_Tennessee
Tennessee,TN,Hardeman,47069,Republican,"Donald Trump",1170,0.493,Hardeman_Tennessee
Tennessee,TN,Hawkins,47073,Republican,"Donald Trump",4426,0.483,Hawkins_Tennessee
Tennessee,TN,Hickman,47081,Republican,"Donald Trump",1325,0.47,Hickman_Tennessee
Tennessee,TN,Humphreys,47085,Republican,"Donald Trump",1218,0.517,Humphreys_Tennessee
Tennessee,TN,Knox,47093,Republican,"Donald Trump",20985,0.324,Knox_Tennessee
Tennessee,TN,Lewis,47101,Republican,"Donald Trump",809,0.507,Lewis_Tennessee
Tennessee,TN,Loudon,47105,Republican,"Donald Trump",4198,0.402,Loudon_Tennessee
Tennessee,TN,Maury,47119,Republican,"Donald Trump",4655,0.397,Maury_Tennessee
Tennessee,TN,McMinn,47107,Republican,"Donald Trump",3604,0.421,McMinn_Tennessee
Tennessee,TN,McNairy,47109,Republican,"Donald Trump",1822,0.485,McNairy_Tennessee
Tennessee,TN,Obion,47131,Republican,"Donald Trump",1908,0.425,Obion_Tennessee
Tennessee,TN,Overton,47133,Republican,"Donald Trump",1582,0.471,Overton_Tennessee
Tennessee,TN,Pickett,47137,Republican,"Donald Trump",594,0.5,Pickett_Tennessee
Tennessee,TN,Rhea,47143,Republican,"Donald Trump",2339,0.441,Rhea_Tennessee
Tennessee,TN,Roane,47145,Republican,"Donald Trump",3634,0.424,Roane_Tennessee
Tennessee,TN,Robertson,47147,Republican,"Donald Trump",4077,0.413,Robertson_Tennessee
Tennessee,TN,Rutherford,47149,Republican,"Donald Trump",13229,0.359,Rutherford_Tennessee
Tennessee,TN,Sequatchie,47153,Republican,"Donald Trump",1046,0.488,Sequatchie_Tennessee
Tennessee,TN,Sevier,47155,Republican,"Donald Trump",7686,0.468,Sevier_Tennessee
Tennessee,TN,Shelby,47157,Republican,"Donald Trump",20715,0.299,Shelby_Tennessee
Tennessee,TN,Stewart,47161,Republican,"Donald Trump",953,0.496,Stewart_Tennessee
Tennessee,TN,Sullivan,47163,Republican,"Donald Trump",8718,0.385,Sullivan_Tennessee
Tennessee,TN,Sumner,47165,Republican,"Donald Trump",9708,0.369,Sumner_Tennessee
Tennessee,TN,Tipton,47167,Republican,"Donald Trump",3618,0.43,Tipton_Tennessee
Tennessee,TN,Trousdale,47169,Republican,"Donald Trump",453,0.49,Trousdale_Tennessee
Tennessee,TN,Unicoi,47171,Republican,"Donald Trump",1813,0.505,Unicoi_Tennessee
Tennessee,TN,Weakley,47183,Republican,"Donald Trump",1764,0.412,Weakley_Tennessee
Tennessee,TN,Wilson,47189,Republican,"Donald Trump",8570,0.388,Wilson_Tennessee
Texas,TX,Andrews,48003,Republican,"Ted Cruz",1349,0.465,Andrews_Texas
Texas,TX,Angelina,48005,Republican,"Ted Cruz",6875,0.507,Angelina_Texas
Texas,TX,Aransas,48007,Republican,"Donald Trump",2091,0.393,Aransas_Texas
Texas,TX,Archer,48009,Republican,"Ted Cruz",1215,0.492,Archer_Texas
Texas,TX,Armstrong,48011,Republican,"Ted Cruz",380,0.49,Armstrong_Texas
Texas,TX,Atascosa,48013,Republican,"Ted Cruz",2333,0.52,Atascosa_Texas
Texas,TX,Austin,48015,Republican,"Ted Cruz",3201,0.525,Austin_Texas
Texas,TX,Bailey,48017,Republican,"Ted Cruz",496,0.519,Bailey_Texas
Texas,TX,Bandera,48019,Republican,"Ted Cruz",2268,0.432,Bandera_Texas
Texas,TX,Bastrop,48021,Republican,"Ted Cruz",4202,0.391,Bastrop_Texas
Texas,TX,Baylor,48023,Republican,"Ted Cruz",355,0.429,Baylor_Texas
Texas,TX,Bee,48025,Republican,"Ted Cruz",1509,0.5,Bee_Texas
Texas,TX,Bell,48027,Republican,"Ted Cruz",13994,0.445,Bell_Texas
Texas,TX,Bexar,48029,Republican,"Ted Cruz",54115,0.408,Bexar_Texas
Texas,TX,Blanco,48031,Republican,"Ted Cruz",1379,0.458,Blanco_Texas
Texas,TX,Borden,48033,Republican,"Ted Cruz",164,0.529,Borden_Texas
Texas,TX,Bosque,48035,Republican,"Ted Cruz",2132,0.507,Bosque_Texas
Texas,TX,Bowie,48037,Republican,"Ted Cruz",7057,0.43,Bowie_Texas
Texas,TX,Brazoria,48039,Republican,"Ted Cruz",19993,0.51,Brazoria_Texas
Texas,TX,Brazos,48041,Republican,"Ted Cruz",12049,0.472,Brazos_Texas
Texas,TX,Brewster,48043,Republican,"Ted Cruz",471,0.386,Brewster_Texas
Texas,TX,Briscoe,48045,Republican,"Ted Cruz",244,0.537,Briscoe_Texas
Texas,TX,Burleson,48051,Republican,"Ted Cruz",1711,0.517,Burleson_Texas
Texas,TX,Burnet,48053,Republican,"Ted Cruz",4026,0.397,Burnet_Texas
Texas,TX,Callahan,48059,Republican,"Ted Cruz",1689,0.497,Callahan_Texas
Texas,TX,Cameron,48061,Republican,"Ted Cruz",4451,0.352,Cameron_Texas
Texas,TX,Camp,48063,Republican,"Ted Cruz",863,0.436,Camp_Texas
Texas,TX,Carson,48065,Republican,"Ted Cruz",854,0.554,Carson_Texas
Texas,TX,Castro,48069,Republican,"Ted Cruz",496,0.481,Castro_Texas
Texas,TX,Chambers,48071,Republican,"Ted Cruz",3758,0.534,Chambers_Texas
Texas,TX,Childress,48075,Republican,"Ted Cruz",444,0.451,Childress_Texas
Texas,TX,Cochran,48079,Republican,"Ted Cruz",353,0.471,Cochran_Texas
Texas,TX,Coke,48081,Republican,"Ted Cruz",405,0.474,Coke_Texas
Texas,TX,Coleman,48083,Republican,"Ted Cruz",1149,0.505,Coleman_Texas
Texas,TX,Collin,48085,Republican,"Ted Cruz",46094,0.396,Collin_Texas
Texas,TX,Collingsworth,48087,Republican,"Ted Cruz",266,0.467,Collingsworth_Texas
Texas,TX,Colorado,48089,Republican,"Ted Cruz",1956,0.52,Colorado_Texas
Texas,TX,Comal,48091,Republican,"Ted Cruz",13004,0.452,Comal_Texas
Texas,TX,Concho,48095,Republican,"Ted Cruz",280,0.408,Concho_Texas
Texas,TX,Cooke,48097,Republican,"Ted Cruz",4143,0.474,Cooke_Texas
Texas,TX,Coryell,48099,Republican,"Ted Cruz",3327,0.43,Coryell_Texas
Texas,TX,Cottle,48101,Republican,"Ted Cruz",168,0.56,Cottle_Texas
Texas,TX,Crane,48103,Republican,"Ted Cruz",468,0.453,Crane_Texas
Texas,TX,Crosby,48107,Republican,"Ted Cruz",353,0.497,Crosby_Texas
Texas,TX,Culberson,48109,Republican,"Ted Cruz",36,0.45,Culberson_Texas
Texas,TX,Dallam,48111,Republican,"Ted Cruz",390,0.467,Dallam_Texas
Texas,TX,Dallas,48113,Republican,"Ted Cruz",61072,0.35,Dallas_Texas
Texas,TX,"De Witt",48123,Republican,"Ted Cruz",1772,0.492,"De Witt_Texas"
Texas,TX,"Deaf Smith",48117,Republican,"Ted Cruz",993,0.513,"Deaf Smith_Texas"
Texas,TX,Denton,48121,Republican,"Ted Cruz",39404,0.411,Denton_Texas
Texas,TX,Dickens,48125,Republican,"Ted Cruz",267,0.457,Dickens_Texas
Texas,TX,Dimmit,48127,Republican,"Ted Cruz",55,0.55,Dimmit_Texas
Texas,TX,Donley,48129,Republican,"Ted Cruz",358,0.445,Donley_Texas
Texas,TX,Eastland,48133,Republican,"Ted Cruz",2221,0.575,Eastland_Texas
Texas,TX,Ector,48135,Republican,"Ted Cruz",7232,0.457,Ector_Texas
Texas,TX,"El Paso",48141,Republican,"Ted Cruz",10919,0.38,"El Paso_Texas"
Texas,TX,Ellis,48139,Republican,"Ted Cruz",12546,0.488,Ellis_Texas
Texas,TX,Erath,48143,Republican,"Ted Cruz",3286,0.468,Erath_Texas
Texas,TX,Falls,48145,Republican,"Ted Cruz",1150,0.456,Falls_Texas
Texas,TX,Fisher,48151,Republican,"Ted Cruz",306,0.538,Fisher_Texas
Texas,TX,Foard,48155,Republican,"Ted Cruz",18,0.581,Foard_Texas
Texas,TX,"Fort Bend",48157,Republican,"Ted Cruz",31422,0.458,"Fort Bend_Texas"
Texas,TX,Freestone,48161,Republican,"Ted Cruz",2204,0.457,Freestone_Texas
Texas,TX,Frio,48163,Republican,"Ted Cruz",198,0.535,Frio_Texas
Texas,TX,Gaines,48165,Republican,"Ted Cruz",1274,0.522,Gaines_Texas
Texas,TX,Garza,48169,Republican,"Ted Cruz",574,0.562,Garza_Texas
Texas,TX,Gillespie,48171,Republican,"Ted Cruz",3421,0.42,Gillespie_Texas
Texas,TX,Glasscock,48173,Republican,"Ted Cruz",202,0.502,Glasscock_Texas
Texas,TX,Goliad,48175,Republican,"Ted Cruz",747,0.482,Goliad_Texas
Texas,TX,Gonzales,48177,Republican,"Ted Cruz",1698,0.505,Gonzales_Texas
Texas,TX,Gray,48179,Republican,"Ted Cruz",2210,0.488,Gray_Texas
Texas,TX,Grayson,48181,Republican,"Ted Cruz",8647,0.414,Grayson_Texas
Texas,TX,Gregg,48183,Republican,"Ted Cruz",8363,0.457,Gregg_Texas
Texas,TX,Grimes,48185,Republican,"Ted Cruz",2207,0.498,Grimes_Texas
Texas,TX,Guadalupe,48187,Republican,"Ted Cruz",9283,0.448,Guadalupe_Texas
Texas,TX,Hale,48189,Republican,"Ted Cruz",2202,0.5,Hale_Texas
Texas,TX,Hansford,48195,Republican,"Ted Cruz",682,0.524,Hansford_Texas
Texas,TX,Hardin,48199,Republican,"Ted Cruz",6354,0.51,Hardin_Texas
Texas,TX,Harris,48201,Republican,"Ted Cruz",147721,0.453,Harris_Texas
Texas,TX,Hartley,48205,Republican,"Ted Cruz",577,0.529,Hartley_Texas
Texas,TX,Haskell,48207,Republican,"Ted Cruz",409,0.506,Haskell_Texas
Texas,TX,Hays,48209,Republican,"Ted Cruz",8254,0.408,Hays_Texas
Texas,TX,Hemphill,48211,Republican,"Ted Cruz",526,0.421,Hemphill_Texas
Texas,TX,Hidalgo,48215,Republican,"Ted Cruz",7098,0.381,Hidalgo_Texas
Texas,TX,Hill,48217,Republican,"Ted Cruz",4003,0.449,Hill_Texas
Texas,TX,Hockley,48219,Republican,"Ted Cruz",2073,0.504,Hockley_Texas
Texas,TX,Hood,48221,Republican,"Ted Cruz",5948,0.419,Hood_Texas
Texas,TX,Hopkins,48223,Republican,"Ted Cruz",3213,0.462,Hopkins_Texas
Texas,TX,Howard,48227,Republican,"Ted Cruz",1822,0.48,Howard_Texas
Texas,TX,Hudspeth,48229,Republican,"Donald Trump",76,0.39,Hudspeth_Texas
Texas,TX,Hunt,48231,Republican,"Ted Cruz",7249,0.501,Hunt_Texas
Texas,TX,Hutchinson,48233,Republican,"Ted Cruz",2418,0.474,Hutchinson_Texas
Texas,TX,Irion,48235,Republican,"Ted Cruz",228,0.552,Irion_Texas
Texas,TX,Jack,48237,Republican,"Ted Cruz",943,0.495,Jack_Texas
Texas,TX,"Jim Hogg",48247,Republican,"Ted Cruz",20,0.476,"Jim Hogg_Texas"
Texas,TX,"Jim Wells",48249,Republican,"Ted Cruz",868,0.411,"Jim Wells_Texas"
Texas,TX,Johnson,48251,Republican,"Ted Cruz",12070,0.478,Johnson_Texas
Texas,TX,Karnes,48255,Republican,"Ted Cruz",647,0.534,Karnes_Texas
Texas,TX,Kaufman,48257,Republican,"Ted Cruz",8027,0.457,Kaufman_Texas
Texas,TX,Kenedy,48261,Republican,"Ted Cruz",8,0.421,Kenedy_Texas
Texas,TX,Kerr,48265,Republican,"Ted Cruz",4846,0.392,Kerr_Texas
Texas,TX,Kimble,48267,Republican,"Ted Cruz",456,0.408,Kimble_Texas
Texas,TX,King,48269,Republican,"Ted Cruz",43,0.374,King_Texas
Texas,TX,Kinney,48271,Republican,"Ted Cruz",202,0.396,Kinney_Texas
Texas,TX,Kleberg,48273,Republican,"Ted Cruz",996,0.445,Kleberg_Texas
Texas,TX,"La Salle",48283,Republican,"Ted Cruz",126,0.419,"La Salle_Texas"
Texas,TX,Lamb,48279,Republican,"Ted Cruz",1121,0.443,Lamb_Texas
Texas,TX,Lampasas,48281,Republican,"Ted Cruz",1705,0.442,Lampasas_Texas
Texas,TX,Liberty,48291,Republican,"Ted Cruz",5805,0.49,Liberty_Texas
Texas,TX,Lipscomb,48295,Republican,"Ted Cruz",515,0.498,Lipscomb_Texas
Texas,TX,"Live Oak",48297,Republican,"Ted Cruz",1081,0.503,"Live Oak_Texas"
Texas,TX,Llano,48299,Republican,"Ted Cruz",2161,0.366,Llano_Texas
Texas,TX,Loving,48301,Republican,"Ted Cruz",14,0.467,Loving_Texas
Texas,TX,Lubbock,48303,Republican,"Ted Cruz",19163,0.451,Lubbock_Texas
Texas,TX,Lynn,48305,Republican,"Ted Cruz",678,0.491,Lynn_Texas
Texas,TX,Matagorda,48321,Republican,"Ted Cruz",2109,0.485,Matagorda_Texas
Texas,TX,Maverick,48323,Republican,"Ted Cruz",171,0.39,Maverick_Texas
Texas,TX,McCulloch,48307,Republican,"Ted Cruz",906,0.436,McCulloch_Texas
Texas,TX,McLennan,48309,Republican,"Ted Cruz",14285,0.46,McLennan_Texas
Texas,TX,McMullen,48311,Republican,"Ted Cruz",172,0.422,McMullen_Texas
Texas,TX,Midland,48329,Republican,"Ted Cruz",10474,0.479,Midland_Texas
Texas,TX,Milam,48331,Republican,"Ted Cruz",1885,0.454,Milam_Texas
Texas,TX,Mills,48333,Republican,"Ted Cruz",633,0.449,Mills_Texas
Texas,TX,Montague,48337,Republican,"Ted Cruz",2163,0.441,Montague_Texas
Texas,TX,Montgomery,48339,Republican,"Ted Cruz",43797,0.483,Montgomery_Texas
Texas,TX,Morris,48343,Republican,"Ted Cruz",695,0.451,Morris_Texas
Texas,TX,Motley,48345,Republican,"Ted Cruz",239,0.525,Motley_Texas
Texas,TX,Nacogdoches,48347,Republican,"Ted Cruz",5229,0.523,Nacogdoches_Texas
Texas,TX,Navarro,48349,Republican,"Ted Cruz",3372,0.423,Navarro_Texas
Texas,TX,Nolan,48353,Republican,"Ted Cruz",1361,0.444,Nolan_Texas
Texas,TX,Nueces,48355,Republican,"Ted Cruz",11072,0.394,Nueces_Texas
Texas,TX,Ochiltree,48357,Republican,"Ted Cruz",928,0.517,Ochiltree_Texas
Texas,TX,"Palo Pinto",48363,Republican,"Ted Cruz",2813,0.455,"Palo Pinto_Texas"
Texas,TX,Panola,48365,Republican,"Ted Cruz",2756,0.517,Panola_Texas
Texas,TX,Parker,48367,Republican,"Ted Cruz",12883,0.481,Parker_Texas
Texas,TX,Parmer,48369,Republican,"Ted Cruz",728,0.595,Parmer_Texas
Texas,TX,Pecos,48371,Republican,"Ted Cruz",580,0.46,Pecos_Texas
Texas,TX,Potter,48375,Republican,"Ted Cruz",5400,0.476,Potter_Texas
Texas,TX,Presidio,48377,Republican,"Ted Cruz",38,0.392,Presidio_Texas
Texas,TX,Rains,48379,Republican,"Ted Cruz",1105,0.497,Rains_Texas
Texas,TX,Randall,48381,Republican,"Ted Cruz",12593,0.512,Randall_Texas
Texas,TX,Reagan,48383,Republican,"Ted Cruz",360,0.444,Reagan_Texas
Texas,TX,Real,48385,Republican,"Ted Cruz",562,0.393,Real_Texas
Texas,TX,"Red River",48387,Republican,"Ted Cruz",1048,0.434,"Red River_Texas"
Texas,TX,Reeves,48389,Republican,"Ted Cruz",51,0.408,Reeves_Texas
Texas,TX,Refugio,48391,Republican,"Ted Cruz",438,0.452,Refugio_Texas
Texas,TX,Roberts,48393,Republican,"Ted Cruz",196,0.503,Roberts_Texas
Texas,TX,Rockwall,48397,Republican,"Ted Cruz",7202,0.418,Rockwall_Texas
Texas,TX,Runnels,48399,Republican,"Ted Cruz",1132,0.472,Runnels_Texas
Texas,TX,Rusk,48401,Republican,"Ted Cruz",4884,0.505,Rusk_Texas
Texas,TX,Sabine,48403,Republican,"Donald Trump",1215,0.426,Sabine_Texas
Texas,TX,"San Augustine",48405,Republican,"Ted Cruz",916,0.451,"San Augustine_Texas"
Texas,TX,"San Jacinto",48407,Republican,"Ted Cruz",2333,0.49,"San Jacinto_Texas"
Texas,TX,"San Patricio",48409,Republican,"Ted Cruz",3047,0.433,"San Patricio_Texas"
Texas,TX,"San Saba",48411,Republican,"Ted Cruz",707,0.492,"San Saba_Texas"
Texas,TX,Schleicher,48413,Republican,"Ted Cruz",266,0.518,Schleicher_Texas
Texas,TX,Scurry,48415,Republican,"Ted Cruz",1265,0.448,Scurry_Texas
Texas,TX,Shackelford,48417,Republican,"Ted Cruz",560,0.484,Shackelford_Texas
Texas,TX,Sherman,48421,Republican,"Ted Cruz",284,0.56,Sherman_Texas
Texas,TX,Smith,48423,Republican,"Ted Cruz",21804,0.547,Smith_Texas
Texas,TX,Somervell,48425,Republican,"Ted Cruz",1206,0.484,Somervell_Texas
Texas,TX,Starr,48427,Republican,"Ted Cruz",61,0.48,Starr_Texas
Texas,TX,Sterling,48431,Republican,"Ted Cruz",163,0.414,Sterling_Texas
Texas,TX,Stonewall,48433,Republican,"Ted Cruz",141,0.513,Stonewall_Texas
Texas,TX,Sutton,48435,Republican,"Ted Cruz",379,0.388,Sutton_Texas
Texas,TX,Swisher,48437,Republican,"Ted Cruz",442,0.486,Swisher_Texas
Texas,TX,Tarrant,48439,Republican,"Ted Cruz",88867,0.416,Tarrant_Texas
Texas,TX,Taylor,48441,Republican,"Ted Cruz",10160,0.457,Taylor_Texas
Texas,TX,Terry,48445,Republican,"Ted Cruz",879,0.484,Terry_Texas
Texas,TX,Throckmorton,48447,Republican,"Ted Cruz",188,0.448,Throckmorton_Texas
Texas,TX,Titus,48449,Republican,"Ted Cruz",1890,0.442,Titus_Texas
Texas,TX,"Tom Green",48451,Republican,"Ted Cruz",7231,0.433,"Tom Green_Texas"
Texas,TX,Travis,48453,Republican,"Ted Cruz",25757,0.304,Travis_Texas
Texas,TX,Trinity,48455,Republican,"Ted Cruz",1435,0.408,Trinity_Texas
Texas,TX,Tyler,48457,Republican,"Ted Cruz",2032,0.475,Tyler_Texas
Texas,TX,Upshur,48459,Republican,"Ted Cruz",4358,0.516,Upshur_Texas
Texas,TX,Upton,48461,Republican,"Ted Cruz",290,0.444,Upton_Texas
Texas,TX,Uvalde,48463,Republican,"Ted Cruz",1027,0.46,Uvalde_Texas
Texas,TX,"Val Verde",48465,Republican,"Ted Cruz",916,0.359,"Val Verde_Texas"
Texas,TX,"Van Zandt",48467,Republican,"Ted Cruz",5954,0.507,"Van Zandt_Texas"
Texas,TX,Victoria,48469,Republican,"Ted Cruz",5750,0.47,Victoria_Texas
Texas,TX,Waller,48473,Republican,"Ted Cruz",3391,0.563,Waller_Texas
Texas,TX,Ward,48475,Republican,"Ted Cruz",742,0.514,Ward_Texas
Texas,TX,Webb,48479,Republican,"Donald Trump",1427,0.349,Webb_Texas
Texas,TX,Wharton,48481,Republican,"Ted Cruz",3229,0.477,Wharton_Texas
Texas,TX,Wheeler,48483,Republican,"Ted Cruz",781,0.472,Wheeler_Texas
Texas,TX,Wichita,48485,Republican,"Ted Cruz",7008,0.445,Wichita_Texas
Texas,TX,Wilbarger,48487,Republican,"Ted Cruz",923,0.389,Wilbarger_Texas
Texas,TX,Willacy,48489,Republican,"Ted Cruz",122,0.362,Willacy_Texas
Texas,TX,Williamson,48491,Republican,"Ted Cruz",23880,0.355,Williamson_Texas
Texas,TX,Winkler,48495,Republican,"Ted Cruz",474,0.385,Winkler_Texas
Texas,TX,Wise,48497,Republican,"Ted Cruz",5513,0.497,Wise_Texas
Texas,TX,Yoakum,48501,Republican,"Ted Cruz",685,0.439,Yoakum_Texas
Texas,TX,Young,48503,Republican,"Ted Cruz",1945,0.463,Young_Texas
Texas,TX,Zapata,48505,Republican,"Donald Trump",34,0.395,Zapata_Texas
Texas,TX,Zavala,48507,Republican,"Ben Carson",0,0,Zavala_Texas
Utah,UT,"Box Elder",49003,Republican,"Ted Cruz",3314,0.741,"Box Elder_Utah"
Utah,UT,Cache,49005,Republican,"Ted Cruz",7172,0.709,Cache_Utah
Utah,UT,Carbon,49007,Republican,"Ted Cruz",595,0.608,Carbon_Utah
Utah,UT,Daggett,49009,Republican,"Ted Cruz",36,0.383,Daggett_Utah
Utah,UT,Davis,49011,Republican,"Ted Cruz",17528,0.684,Davis_Utah
Utah,UT,Duchesne,49013,Republican,"Ted Cruz",1342,0.764,Duchesne_Utah
Utah,UT,Emery,49015,Republican,"Ted Cruz",455,0.646,Emery_Utah
Utah,UT,Grand,49019,Republican,"Ted Cruz",180,0.534,Grand_Utah
Utah,UT,Iron,49021,Republican,"Ted Cruz",2287,0.655,Iron_Utah
Utah,UT,Juab,49023,Republican,"Ted Cruz",647,0.767,Juab_Utah
Utah,UT,Millard,49027,Republican,"Ted Cruz",771,0.712,Millard_Utah
Utah,UT,Piute,49031,Republican,"Ted Cruz",86,0.512,Piute_Utah
Utah,UT,Rich,49033,Republican,"Ted Cruz",198,0.786,Rich_Utah
Utah,UT,"Salt Lake",49035,Republican,"Ted Cruz",31164,0.667,"Salt Lake_Utah"
Utah,UT,"San Juan",49037,Republican,"Ted Cruz",407,0.718,"San Juan_Utah"
Utah,UT,Sanpete,49039,Republican,"Ted Cruz",1282,0.69,Sanpete_Utah
Utah,UT,Tooele,49045,Republican,"Ted Cruz",2412,0.708,Tooele_Utah
Utah,UT,Uintah,49047,Republican,"Ted Cruz",2144,0.739,Uintah_Utah
Utah,UT,Utah,49049,Republican,"Ted Cruz",30637,0.755,Utah_Utah
Utah,UT,Wasatch,49051,Republican,"Ted Cruz",1529,0.644,Wasatch_Utah
Utah,UT,Weber,49057,Republican,"Ted Cruz",7058,0.671,Weber_Utah
Vermont,VT,Addison,50001,Republican,"Donald Trump",66,0.288,Addison_Vermont
Vermont,VT,Bennington,50003,Republican,"Donald Trump",435,0.439,Bennington_Vermont
Vermont,VT,Chittenden,50007,Republican,"John Kasich",98,0.432,Chittenden_Vermont
Vermont,VT,Essex,50009,Republican,"John Kasich",713,0.342,Essex_Vermont
Vermont,VT,"Grand Isle",50013,Republican,"Donald Trump",112,0.381,"Grand Isle_Vermont"
Vermont,VT,Rutland,50021,Republican,"Donald Trump",678,0.357,Rutland_Vermont
Vermont,VT,Windham,50025,Republican,"Donald Trump",12,0.48,Windham_Vermont
Vermont,VT,Windsor,50027,Republican,"Donald Trump",104,0.361,Windsor_Vermont
Virginia,VA,Albemarle,51003,Republican,"Marco Rubio",5518,0.371,Albemarle_Virginia
Virginia,VA,Amelia,51007,Republican,"Donald Trump",1055,0.481,Amelia_Virginia
Virginia,VA,Amherst,51009,Republican,"Donald Trump",1777,0.397,Amherst_Virginia
Virginia,VA,Appomattox,51011,Republican,"Donald Trump",1033,0.428,Appomattox_Virginia
Virginia,VA,Arlington,51013,Republican,"Marco Rubio",10944,0.497,Arlington_Virginia
Virginia,VA,Augusta,51015,Republican,"Donald Trump",5117,0.373,Augusta_Virginia
Virginia,VA,Bath,51017,Republican,"Donald Trump",296,0.495,Bath_Virginia
Virginia,VA,Bedford,51019,Republican,"Donald Trump",5328,0.35,Bedford_Virginia
Virginia,VA,Bland,51021,Republican,"Donald Trump",584,0.55,Bland_Virginia
Virginia,VA,Botetourt,51023,Republican,"Donald Trump",2185,0.356,Botetourt_Virginia
Virginia,VA,Buckingham,51029,Republican,"Donald Trump",830,0.5,Buckingham_Virginia
Virginia,VA,Campbell,51031,Republican,"Donald Trump",3399,0.38,Campbell_Virginia
Virginia,VA,Caroline,51033,Republican,"Donald Trump",1446,0.447,Caroline_Virginia
Virginia,VA,"Charles City",51036,Republican,"Donald Trump",252,0.378,"Charles City_Virginia"
Virginia,VA,Chesterfield,51041,Republican,"Marco Rubio",18762,0.349,Chesterfield_Virginia
Virginia,VA,Culpeper,51047,Republican,"Donald Trump",2620,0.376,Culpeper_Virginia
Virginia,VA,Dickenson,51051,Republican,"Donald Trump",911,0.605,Dickenson_Virginia
Virginia,VA,Dinwiddie,51053,Republican,"Donald Trump",1457,0.52,Dinwiddie_Virginia
Virginia,VA,Fairfax,51059,Republican,"Marco Rubio",52257,0.4,Fairfax_Virginia
Virginia,VA,Fauquier,51061,Republican,"Donald Trump",4888,0.361,Fauquier_Virginia
Virginia,VA,Fluvanna,51065,Republican,"Donald Trump",1280,0.352,Fluvanna_Virginia
Virginia,VA,Frederick,51069,Republican,"Donald Trump",4730,0.367,Frederick_Virginia
Virginia,VA,Gloucester,51073,Republican,"Donald Trump",2907,0.441,Gloucester_Virginia
Virginia,VA,Goochland,51075,Republican,"Marco Rubio",1903,0.351,Goochland_Virginia
Virginia,VA,Greensville,51081,Republican,"Donald Trump",371,0.534,Greensville_Virginia
Virginia,VA,Halifax,51083,Republican,"Donald Trump",2157,0.545,Halifax_Virginia
Virginia,VA,Hampton,51650,Republican,"Donald Trump",3876,0.407,Hampton_Virginia
Virginia,VA,Hanover,51085,Republican,"Donald Trump",8586,0.347,Hanover_Virginia
Virginia,VA,Henrico,51087,Republican,"Marco Rubio",16499,0.369,Henrico_Virginia
Virginia,VA,"Isle of Wight",51093,Republican,"Donald Trump",2497,0.416,"Isle of Wight_Virginia"
Virginia,VA,"James City",51095,Republican,"Marco Rubio",5780,0.376,"James City_Virginia"
Virginia,VA,"King George",51099,Republican,"Donald Trump",1437,0.367,"King George_Virginia"
Virginia,VA,"King William",51101,Republican,"Donald Trump",1131,0.418,"King William_Virginia"
Virginia,VA,"King and Queen",51097,Republican,"Donald Trump",411,0.492,"King and Queen_Virginia"
Virginia,VA,Loudoun,51107,Republican,"Marco Rubio",20845,0.404,Loudoun_Virginia
Virginia,VA,Louisa,51109,Republican,"Donald Trump",2094,0.406,Louisa_Virginia
Virginia,VA,Lunenburg,51111,Republican,"Donald Trump",642,0.485,Lunenburg_Virginia
Virginia,VA,Mathews,51115,Republican,"Donald Trump",762,0.43,Mathews_Virginia
Virginia,VA,Middlesex,51119,Republican,"Donald Trump",945,0.492,Middlesex_Virginia
